# Frequency (Hz)	Real Part (Ohm)
1000.0	0.09945704043049969
1001.6827065769118	0.0994570348221014
1003.3682446552465	0.09945702920426583
1005.0566189995923	0.0994570235769771
1006.7478343825505	0.09945701794021927
1008.4418955847577	0.09945701229397645
1010.1388073948916	0.09945700663823265
1011.8385746096877	0.0994570009729719
1013.5412020339566	0.09945699529817818
1015.2466944805891	0.09945698961383545
1016.9550567705795	0.09945698391992763
1018.666293733031	0.09945697821643865
1020.3804102051729	0.09945697250335235
1022.0974110323771	0.0994569667806526
1023.8173010681647	0.09945696104832324
1025.5400851742281	0.09945695530634804
1027.2657682204374	0.09945694955471081
1028.9943550848573	0.09945694379339523
1030.7258506537637	0.09945693802238506
1032.4602598216507	0.09945693224166396
1034.1975874912525	0.09945692645121562
1035.9378385735504	0.09945692065102366
1037.681017987789	0.09945691484107166
1039.4271306614933	0.09945690902134321
1041.176181530477	0.09945690319182189
1042.9281755388622	0.09945689735249119
1044.6831176390879	0.09945689150333459
1046.4410127919268	0.0994568856443356
1048.201865966502	0.09945687977547761
1049.9656821402941	0.09945687389674407
1051.7324662991632	0.09945686800811834
1053.5022234373564	0.09945686210958378
1055.2749585575245	0.09945685620112374
1057.0506766707394	0.09945685028272147
1058.8293827965012	0.09945684435436025
1060.6110819627604	0.09945683841602337
1062.3957792059248	0.09945683246769399
1064.1834795708767	0.09945682650935533
1065.9741881109915	0.09945682054099053
1067.7679098881429	0.09945681456258273
1069.564649972727	0.09945680857411501
1071.3644134436674	0.09945680257557048
1073.1672053884383	0.09945679656693214
1074.9730309030715	0.09945679054818303
1076.7818950921737	0.09945678451930612
1078.593803068945	0.0994567784802844
1080.4087599551851	0.09945677243110077
1082.2267708813138	0.09945676637173814
1084.0478409863858	0.09945676030217937
1085.8719754180995	0.09945675422240734
1087.6991793328195	0.09945674813240481
1089.5294578955834	0.09945674203215459
1091.3628162801233	0.09945673592163945
1093.199259668875	0.09945672980084212
1095.0387932529936	0.09945672366974527
1096.881422232374	0.09945671752833157
1098.7271518156556	0.09945671137658368
1100.5759872202475	0.09945670521448423
1102.4279336723341	0.09945669904201575
1104.2829964068947	0.09945669285916083
1106.1411806677204	0.09945668666590196
1108.0024917074218	0.09945668046222167
1109.8669347874525	0.0994566742481024
1111.7345151781162	0.09945666802352658
1113.605238158585	0.09945666178847663
1115.4791090169178	0.09945665554293494
1117.3561330500672	0.09945664928688382
1119.2363155639032	0.0994566430203056
1121.119661873221	0.09945663674318257
1123.0061773017592	0.09945663045549699
1124.8958671822174	0.09945662415723105
1126.7887368562647	0.09945661784836701
1128.6847916745628	0.099456611528887
1130.5840369967739	0.09945660519877317
1132.4864781915785	0.09945659885800759
1134.3921206366952	0.09945659250657238
1136.3009697188863	0.09945658614444955
1138.2130308339836	0.09945657977162115
1140.1283093868944	0.09945657338806914
1142.046810791622	0.09945656699377547
1143.968540471282	0.09945656058872211
1145.8935038581121	0.09945655417289091
1147.8217063934947	0.09945654774626377
1149.753153527965	0.09945654130882248
1151.6878507212305	0.09945653486054887
1153.6258034421885	0.09945652840142469
1155.5670171689346	0.09945652193143173
1157.5114973887871	0.09945651545055165
1159.459249598294	0.09945650895876616
1161.4102793032532	0.0994565024560569
1163.3645920187298	0.09945649594240548
1165.3221932690647	0.0994564894177935
1167.2830885878998	0.09945648288220252
1169.2472835181845	0.09945647633561405
1171.2147836121956	0.09945646977800959
1173.1855944315562	0.09945646320937061
1175.159721547243	0.09945645662967854
1177.1371705396125	0.09945645003891478
1179.1179469984068	0.0994564434370607
1181.1020565227745	0.09945643682409763
1183.0895047212894	0.09945643020000688
1185.080297211958	0.09945642356476975
1187.074439622245	0.09945641691836744
1189.0719375890812	0.09945641026078118
1191.0727967588823	0.09945640359199218
1193.0770227875691	0.09945639691198155
1195.084621340575	0.09945639022073043
1197.095598092871	0.09945638351821989
1199.1099587289739	0.099456376804431
1201.1277089429664	0.09945637007934476
1203.1488544385156	0.09945636334294218
1205.1734009288818	0.09945635659520422
1207.201354136944	0.09945634983611179
1209.232719795207	0.09945634306564578
1211.2675036458222	0.09945633628378707
1213.3057114406065	0.09945632949051648
1215.347348941051	0.09945632268581484
1217.3924219183464	0.09945631586966283
1219.4409361533908	0.09945630904204127
1221.4928974368104	0.09945630220293082
1223.5483115689783	0.09945629535231215
1225.6071843600234	0.09945628849016591
1227.6695216298565	0.09945628161647269
1229.735329208177	0.09945627473121305
1231.8046129344953	0.09945626783436753
1233.8773786581503	0.09945626092591667
1235.9536322383199	0.09945625400584088
1238.0333795440451	0.09945624707412065
1240.116626454239	0.09945624013073638
1242.2033788577112	0.09945623317566843
1244.2936426531771	0.09945622620889713
1246.3874237492778	0.09945621923040279
1248.4847280646009	0.09945621224016572
1250.585561527689	0.09945620523816612
1252.6899300770613	0.0994561982243842
1254.797839661233	0.09945619119880016
1256.9092962387244	0.09945618416139411
1259.024305778087	0.09945617711214616
1261.14287425791	0.09945617005103641
1263.2650076668492	0.09945616297804488
1265.3907120036329	0.0994561558931516
1267.5199932770831	0.09945614879633649
1269.6528575061377	0.09945614168757953
1271.7893107198568	0.09945613456686064
1273.929358957451	0.09945612743415966
1276.0730082682899	0.09945612028945643
1278.2202647119211	0.09945611313273076
1280.3711343580937	0.09945610596396243
1282.5256232867648	0.09945609878313116
1284.6837375881273	0.09945609159021665
1286.8454833626186	0.09945608438519858
1289.0108667209406	0.09945607716805657
1291.1798937840827	0.09945606993877025
1293.3525706833282	0.09945606269731916
1295.5289035602827	0.09945605544368281
1297.708898566883	0.09945604817784075
