#Parameters = {C_1=23.329215416694; C_2=534.32688033279; Conductivity_MoGr=1000000; Ip=534.83592562405; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; d=-784.32688033279; half_gap_x=6.6707845833065; half_gap_y=30; half_gap_z=125; offset=2.6683138333226; offset_x=1; offset_y=5; sigma_z=5; teta=2.5; thcoll=23.329215416694; translate_z=-659.32688033279; wakelength=20000}
#"Frequency / GHz"	"X (4) [Re / Ohm]"	"X (4) [Im / Ohm]"
#-------------------------------------------------------
0.0000000000000	1.4999399572186e-12	62.407693382639
0.0020478289222872	38.953003804616	49.363031185895
0.0040956578445743	61.554009825651	16.317930663359
0.0061434867668615	59.555202188097	-21.643513997137
0.0081913156891487	36.546557496642	-48.218880098001
0.010239144611436	5.4270072279168	-53.971340734820
0.012286973533723	-18.774859903009	-40.382399408700
0.014334802456010	-26.623673231080	-17.930397910014
0.016382631378297	-18.353532271297	0.35282612152568
0.018430460300585	-2.3918646888642	5.9860690066379
0.020478289222872	10.345524403765	-1.1404404246706
0.022526118145159	12.802902411173	-14.006631325008
0.024573947067446	5.1475267621617	-23.522193319649
0.026621775989733	-6.4302302795186	-24.094444554469
0.028669604912020	-14.261121597486	-16.427846714752
0.030717433834308	-14.032202774704	-6.2314412076704
0.032765262756595	-6.9992695940550	-0.071399607092752
0.034813091678882	1.4668116755669	-1.1921499185861
0.036860920601169	5.7143071704785	-7.8643285832120
0.038908749523456	3.4074194579044	-15.016697951507
0.040956578445743	-3.3339185760581	-17.804494226356
0.043004407368031	-9.7309466824840	-14.683908264545
0.045052236290318	-11.669921189180	-8.0919949920730
0.047100065212605	-8.2997119544855	-2.5123214773227
0.049147894134892	-2.3020111027398	-1.3892779295392
0.051195723057179	2.1474195641197	-4.9716409736891
0.053243551979466	2.2250839280306	-10.404886178806
0.055291380901754	-1.7948490800306	-13.839548581603
0.057339209824041	-6.9506004966184	-13.033523417615
0.059387038746328	-9.7359121167027	-8.7134847015541
0.061434867668615	-8.4524427655078	-3.8899163048801
0.063482696590902	-4.2127266960423	-1.7130152622431
0.065530525513189	-0.021411961290320	-3.3757269198397
0.067578354435477	1.3377857307855	-7.4442119629915
0.069626183357764	-0.86052564941341	-10.970799220440
0.071674012280051	-4.9220651050125	-11.546227023860
0.073721841202338	-8.0018391109191	-8.8753402387775
0.075769670124625	-8.0684035805241	-4.8560729742017
0.077817499046912	-5.2181380599510	-2.1912167301856
0.079865327969200	-1.4983990228921	-2.5364722533550
0.081913156891487	0.56481135649898	-5.4447144134820
0.083960985813774	-0.31480388338583	-8.7713956047764
0.086008814736061	-3.3810437674124	-10.197520156488
0.088056643658348	-6.4412466987691	-8.7963105783454
0.090104472580635	-7.4083435557230	-5.5913550020345
0.092152301502923	-5.7010399412324	-2.7783324726781
0.094200130425210	-2.5682182558465	-2.1933522869361
0.096247959347497	-0.16705804098073	-4.0907102161863
0.098295788269784	-0.068937420236231	-7.0388828301772
0.10034361719207	-2.2232206002947	-8.9574122167277
0.10239144611436	-5.0580531328846	-8.5487657848658
0.10443927503665	-6.6039726972293	-6.1437527651830
0.10648710395893	-5.8415156110724	-3.4135182352485
0.10853493288122	-3.3543198356687	-2.1868591078873
0.11058276180351	-0.87320286623358	-3.2060754313337
0.11263059072579	-0.061120649179003	-5.6645702751363
0.11467841964808	-1.3887511806852	-7.8100031947745
0.11672624857037	-3.8582147897511	-8.1662092523644
0.11877407749266	-5.7317148824830	-6.5246205484108
0.12082190641494	-5.7363754813949	-4.0417836882230
0.12286973533723	-3.9124579214580	-2.4076895150383
0.12491756425952	-1.5420165453065	-2.6801937564160
0.12696539318180	-0.23701641875560	-4.5871607118747
0.12901322210409	-0.83316794081344	-6.7544893555332
0.13106105102638	-2.8465692717884	-7.6753827022700
0.13310887994867	-4.8442421369802	-6.7391700201177
0.13515670887095	-5.4482996877805	-4.6189656624387
0.13720453779324	-4.2718914468028	-2.7744781300414
0.13925236671553	-2.1527817549204	-2.4347643015071
0.14130019563781	-0.54671324546283	-3.7681700644540
0.14334802456010	-0.51792104606653	-5.7985528239290
0.14539585348239	-2.0253501585289	-7.1031372474459
0.14744368240468	-3.9819295882222	-6.7946769947162
0.14949151132696	-5.0247467232606	-5.1112358632942
0.15153934024925	-4.4518569301131	-3.2228581825888
0.15358716917154	-2.6830111152781	-2.4083078473744
0.15563499809382	-0.94326182266190	-3.1798722391863
0.15768282701611	-0.40584112037835	-4.9541032594239
0.15973065593840	-1.3928763132433	-6.4785644100240
0.16177848486069	-3.1774528773139	-6.7039223921058
0.16382631378297	-4.5065766736526	-5.4951432511314
0.16587414270526	-4.4699877429264	-3.7007018646742
0.16792197162755	-3.1133326139366	-2.5486630789390
0.16996980054984	-1.3835374486024	-2.7984587997827
0.17201762947212	-0.45999623228791	-4.2333565552247
0.17406545839441	-0.94305238440108	-5.8319182480901
0.17611328731670	-2.4573692708556	-6.4851541550759
0.17816111623898	-3.9313157086416	-5.7566590135126
0.18020894516127	-4.3457397018797	-4.1654309354525
0.18225677408356	-3.4296841596058	-2.8091275253813
0.18430460300585	-1.8287953538344	-2.6002589107512
0.18635243192813	-0.64319399157049	-3.6461218184500
0.18840026085042	-0.66479025353279	-5.1931747403583
0.19044808977271	-1.8421561333115	-6.1614476395347
0.19249591869499	-3.3339483744613	-5.8906590326142
0.19454374761728	-4.1016481764086	-4.5831520794996
0.19659157653957	-3.6246301958778	-3.1471181387695
0.19863940546186	-2.2457440764403	-2.5600345385629
0.20068723438414	-0.91865681949815	-3.1979274572706
0.20273506330643	-0.54224191094430	-4.5902013779405
0.20478289222872	-1.3460594469226	-5.7591336517254
0.20683072115100	-2.7465681848766	-5.8997793758440
0.20887855007329	-3.7630683308062	-4.9279575808488
0.21092637899558	-3.6974409558878	-3.5237113198837
0.21297420791787	-2.6069895634346	-2.6504055088958
0.21502203684015	-1.2505600637492	-2.8890555823023
0.21706986576244	-0.55501166880175	-4.0474347489868
0.21911769468473	-0.97671607384662	-5.3064989753389
0.22116552360701	-2.1975458926025	-5.7936309031080
0.22321335252930	-3.3573966692922	-5.1818888526137
0.22526118145159	-3.6539199059121	-3.9041054313038
0.22730901037388	-2.8916553300698	-2.8421889916365
0.22935683929616	-1.6050780070124	-2.7141771584183
0.23140466821845	-0.67891436000591	-3.5847032417699
0.23345249714074	-0.73505136372946	-4.8322882239912
0.23550032606302	-1.7105647421524	-5.5877679774985
0.23754815498531	-2.9128621615241	-5.3349107663823
0.23959598390760	-3.5057927965622	-4.2584864456458
0.24164381282989	-3.0858543976189	-3.1054291067231
