time	wake_x_dipolar
1.507362899294123e-11	4522326820672833.0
1.5094470458596804e-11	4522326820672833.0
1.5115340740583927e-11	4522326820672833.0
1.513623987874533e-11	4522326820672833.0
1.515716791297883e-11	4522326820672833.0
1.5178124883237424e-11	4522326820672833.0
1.519911082952933e-11	4522326820672833.0
1.5220125791918098e-11	4522326820672833.0
1.5241169810522665e-11	4522326820672833.0
1.526224292551744e-11	4522326820672833.0
1.5283345177132372e-11	4522326820672833.0
1.5304476605653047e-11	4522326820672833.0
1.5325637251420738e-11	4522326820672833.0
1.5346827154832508e-11	4522326820672833.0
1.5368046356341266e-11	4522326820672833.0
1.538929489645586e-11	4522326820672833.0
1.5410572815741133e-11	4522326820672833.0
1.5431880154818033e-11	4522326820672833.0
1.5453216954363662e-11	4522326820672833.0
1.547458325511137e-11	4522326820672833.0
1.549597909785088e-11	4522326820672833.0
1.551740452342813e-11	4522326820672833.0
1.5538859572745723e-11	4522326820672833.0
1.5560344286762755e-11	4522326820672833.0
1.5581858706494948e-11	4522326820672833.0
1.5603402873014735e-11	4522326820672833.0
1.5624976827451343e-11	4522326820672833.0
1.5646580610990858e-11	4522326820672833.0
1.566821426487632e-11	4522326820672833.0
1.5689877830407786e-11	4522326820672833.0
1.5711571348942424e-11	4522326820672833.0
1.5733294861894574e-11	4522326820672833.0
1.5755048410735848e-11	4522326820672833.0
1.5776832036995194e-11	4522326820672833.0
1.579864578225898e-11	4522326820672833.0
1.5820489688171067e-11	4522326820672833.0
1.5842363796432905e-11	4522326820672833.0
1.5864268148803597e-11	4522326820672833.0
1.5886202787099987e-11	4522326820672833.0
1.590816775319673e-11	4522326820672833.0
1.5930163089026384e-11	4522326820672833.0
1.5952188836579488e-11	4522326820672833.0
1.597424503790463e-11	4522326820672833.0
1.5996331735108542e-11	4522326820672833.0
1.6018448970356176e-11	4522326820672833.0
1.604059678587078e-11	4522326820672833.0
1.6062775223933983e-11	4522326820672833.0
1.6084984326885873e-11	4522326820672833.0
1.610722413712508e-11	4522326820672833.0
1.612949469710886e-11	4522326820672833.0
1.6151796049353166e-11	4522326820672833.0
1.617412823643274e-11	4522326820672833.0
1.6196491300981185e-11	4522326820672833.0
1.6218885285691126e-11	4522326820672833.0
1.6241310233314005e-11	4522326820672833.0
1.6263766186660585e-11	4522326820672833.0
1.6286253188600748e-11	4522326820672833.0
1.6308771282063653e-11	4522326820672833.0
1.6331320510037814e-11	4522326820672833.0
1.635390091557118e-11	4522326820672833.0
1.6376512541771227e-11	4522326820672833.0
1.6399155431805023e-11	4522326820672833.0
1.6421829628899328e-11	4522326820672833.0
1.6444535176340668e-11	4522326820672833.0
1.646727211747542e-11	4522326820672833.0
1.649004049570989e-11	4522326820672833.0
1.6512840354510402e-11	4522326820672833.0
1.653567173740338e-11	4522326820672833.0
1.6558534687975424e-11	4522326820672833.0
1.6581429249873405e-11	4522326820672833.0
1.6604355466804534e-11	4522326820672833.0
1.6627313382536468e-11	4522326820672833.0
1.6650303040897363e-11	4522326820672833.0
1.6673324485775985e-11	4522326820672833.0
1.6696377761121772e-11	4522326820672833.0
1.6719462910944942e-11	4522326820672833.0
1.6742579979316554e-11	4522326820672833.0
1.67657290103686e-11	4522326820672833.0
1.67889100482941e-11	4522326820672833.0
1.6812123137347165e-11	4522326820672833.0
1.6835368321843108e-11	4522326820672833.0
1.6858645646158504e-11	4522326820672833.0
1.6881955154731286e-11	4522326820672833.0
1.6905296892060836e-11	4522326820672833.0
1.692867090270805e-11	4522326820672833.0
1.695207723129545e-11	4522326820672833.0
1.6975515922507312e-11	4522326820672833.0
1.6998987021089496e-11	4522326820672833.0
1.7022490571849932e-11	4522326820672833.0
1.7046026619658437e-11	4522326820672833.0
1.706959520944687e-11	4522326820672833.0
1.7093196386209202e-11	4522326820672833.0
1.711683019500163e-11	4522326820672833.0
1.714049668094264e-11	4522326820672833.0
1.7164195889213097e-11	4522326820672833.0
1.7187927865056347e-11	4522326820672833.0
1.721169265377828e-11	4522326820672833.0
1.7235490300747436e-11	4522326820672833.0
1.7259320851395077e-11	4522326820672833.0
1.728318435121528e-11	4522326820672833.0
1.7307080845765032e-11	4522326820672833.0
1.7331010380664306e-11	4522326820672833.0
1.7354973001596144e-11	4522326820672833.0
1.7378968754306758e-11	4522326820672833.0
1.7402997684605614e-11	4522326820672833.0
1.742705983836551e-11	4522326820672833.0
1.7451155261522666e-11	4522326820672833.0
1.747528400007683e-11	4522326820672833.0
1.7499446100091337e-11	4522326820672833.0
1.7523641607693216e-11	4522326820672833.0
1.7547870569073276e-11	4522326820672833.0
1.757213303048619e-11	4522326820672833.0
1.7596429038250582e-11	4522326820672833.0
1.7620758638749122e-11	4522326820672833.0
1.7645121878428606e-11	4522326820672833.0
1.7669518803800054e-11	4522326820672833.0
1.7693949461438793e-11	4522326820672833.0
1.771841389798455e-11	4522326820672833.0
1.7742912160141526e-11	4522326820672833.0
1.7767444294678513e-11	4522326820672833.0
1.7792010348429032e-11	4522326820672833.0
1.781661036829114e-11	4522326820672833.0
1.7841244401227957e-11	4522326820672833.0
1.7865912494267465e-11	4522326820672833.0
1.789061469450267e-11	4522326820672833.0
1.791535104909168e-11	4522326820672833.0
1.794012160525782e-11	4522326820672833.0
1.79649264102897e-11	4522326820672833.0
1.7989765511541316e-11	4522326820672833.0
1.801463895643214e-11	4522326820672833.0
1.80395467924472e-11	4522326820672833.0
1.806448906713719e-11	4522326820672833.0
1.808946582811854e-11	4522326820672833.0
1.811447712307352e-11	4522326820672833.0
1.8139522999750334e-11	4522326820672833.0
1.8164603505963193e-11	4522326820672833.0
1.8189718689592426e-11	4522326820672833.0
1.8214868598584562e-11	4522326820672833.0
1.8240053280952423e-11	4522326820672833.0
1.8265272784775214e-11	4522326820672833.0
1.8290527158198618e-11	4522326820672833.0
1.831581644943489e-11	4522326820672833.0
1.834114070676293e-11	4522326820672833.0
1.8366499978528413e-11	4522326820672833.0
1.8391894313143844e-11	4522326820672833.0
1.841732375908867e-11	4522326820672833.0
1.8442788364909364e-11	4522326820672833.0
1.8468288179219526e-11	4522326820672833.0
1.849382325069997e-11	4522326820672833.0
1.8519393628098818e-11	4522326820672833.0
1.8544999360231594e-11	4522326820672833.0
1.8570640495981313e-11	4522326820672833.0
1.8596317084298583e-11	4522326820672833.0
1.8622029174201766e-11	4522326820672833.0
1.864777681477677e-11	4522326820672833.0
1.8673560055177605e-11	4522326820672833.0
1.8699378944626162e-11	4522326820672833.0
1.8725233532412388e-11	4522326820672833.0
1.8751123867894383e-11	4522326820672833.0
1.877705000049849e-11	4522326820672833.0
1.88030119797194e-11	4522326820672833.0
1.882900985512022e-11	4522326820672833.0
1.8855043676332597e-11	4522326820672833.0
1.8881113493056804e-11	4522326820672833.0
1.890721935506182e-11	4522326820672833.0
1.8933361312185448e-11	4522326820672833.0
1.895953941433439e-11	4522326820672833.0
1.898575371148436e-11	4522326820672833.0
1.9012004253680165e-11	4522326820672833.0
1.9038291091035804e-11	4522326820672833.0
1.9064614273734574e-11	4522326820672833.0
1.909097385202915e-11	4522326820672833.0
1.911736987624169e-11	4522326820672833.0
1.9143802396763933e-11	4522326820672833.0
1.917027146405729e-11	4522326820672833.0
1.919677712865294e-11	4522326820672833.0
1.9223319441151938e-11	4522326820672833.0
1.9249898452225283e-11	4522326820672833.0
1.9276514212614053e-11	4522326820672833.0
1.9303166773129477e-11	4522326820672833.0
1.932985618465303e-11	4522326820672833.0
1.9356582498136552e-11	4522326820672833.0
1.938334576460232e-11	4522326820672833.0
1.941014603514316e-11	4522326820672833.0
1.9436983360922543e-11	4522326820672833.0
1.946385779317468e-11	4522326820672833.0
1.9490769383204618e-11	4522326820672833.0
1.9517718182388425e-11	4522326820672833.0
1.9544704242172963e-11	4522326820672833.0
1.957172761407646e-11	4522326820672833.0
1.9598788349688307e-11	4522326820672833.0
1.9625886500669213e-11	4522326820672833.0
1.9653022118751326e-11	4522326820672833.0
1.9680195255738312e-11	4522326820672833.0
1.9707405963505468e-11	4522326820672833.0
1.9734654293999817e-11	4522326820672833.0
1.9761940299240203e-11	4522326820672833.0
1.9789264031317396e-11	4522326820672833.0
1.9816625542394185e-11	4522326820672833.0
1.984402488470549e-11	4522326820672833.0
1.9871462110558443e-11	4522326820672833.0
1.9898937272332506e-11	4522326820672833.0
1.992645042247956e-11	4522326820672833.0
1.9954001613524005e-11	4522326820672833.0
1.9981590898062868e-11	4522326820672833.0
2.0009218328765902e-11	4522326820672833.0
2.0036883958375674e-11	4522326820672833.0
2.006458783970769e-11	4522326820672833.0
2.009233002565046e-11	4522326820672833.0
2.0120110569165637e-11	4522326820672833.0
2.0147929523288097e-11	4522326820672833.0
2.0175786941126043e-11	4522326820672833.0
2.0203682875861107e-11	4522326820672833.0
2.0231617380748458e-11	4522326820672833.0
2.0259590509116883e-11	4522326820672833.0
2.0287602314368923e-11	4522326820672833.0
2.0315652849980943e-11	4522326820672833.0
2.034374216950325e-11	4522326820672833.0
2.0371870326560195e-11	4522326820672833.0
2.0400037374850353e-11	4522326820672833.0
2.042824336814629e-11	4522326820672833.0
2.0456488360295184e-11	4522326820672833.0
2.0484772405218565e-11	4522326820672833.0
2.051309555691253e-11	4522326820672833.0
2.0541457869447828e-11	4522326820672833.0
2.0569859396969966e-11	4522326820672833.0
2.059830019369932e-11	4522326820672833.0
2.062678031393123e-11	4522326820672833.0
2.0655299812036115e-11	4522326820672833.0
2.0683858742459554e-11	4522326820672833.0
2.0712457159722416e-11	4522326820672833.0
2.0741095118420953e-11	4522326820672833.0
2.0769772673226898e-11	4522326820672833.0
2.0798489878887584e-11	4522326820672833.0
2.082724679022603e-11	4522326820672833.0
2.0856043462141065e-11	4522326820672833.0
2.0884879949607413e-11	4522326820672833.0
2.0913756307675825e-11	4522326820672833.0
2.094267259147315e-11	4522326820672833.0
2.097162885620247e-11	4522326820672833.0
2.1000625157143182e-11	4522326820672833.0
2.1029661549651128e-11	4522326820672833.0
2.1058738089158678e-11	4522326820672833.0
2.1087854831174848e-11	4522326820672833.0
2.1117011831285406e-11	4522326820672833.0
2.1146209145152967e-11	4522326820672833.0
2.117544682851712e-11	4522326820672833.0
2.1204724937194508e-11	4522326820672833.0
2.123404352707896e-11	4522326820672833.0
2.1263402654141584e-11	4522326820672833.0
2.129280237443087e-11	4522326820672833.0
2.1322242744072806e-11	4522326820672833.0
2.135172381927099e-11	4522326820672833.0
2.1381245656306808e-11	4522326820672833.0
2.14108083115392e-11	4522326820672833.0
2.14404118414053e-11	4522326820672833.0
2.147005630242018e-11	4522326820672833.0
2.1499741751177057e-11	4522326820672833.0
2.1529468244347394e-11	4522326820672833.0
2.1559235838681013e-11	4522326820672833.0
2.15890445910062e-11	4522326820672833.0
2.1618894558229806e-11	4522326820672833.0
2.1648785797337378e-11	4522326820672833.0
2.1678718365393245e-11	4522326820672833.0
2.1708692319540636e-11	4522326820672833.0
2.173870771700179e-11	4522326820672833.0
2.176876461507807e-11	4522326820672833.0
2.1798863071150055e-11	4522326820672833.0
2.1829003142677667e-11	4522326820672833.0
2.1859184887200276e-11	4522326820672833.0
2.1889408362336805e-11	4522326820672833.0
2.191967362578585e-11	4522326820672833.0
2.194998073532577e-11	4522326820672833.0
2.1980329748814827e-11	4522326820672833.0
2.201072072419127e-11	4522326820672833.0
2.2041153719473463e-11	4522326820672833.0
2.2071628792759977e-11	4522326820672833.0
2.2102146002229728e-11	4522326820672833.0
2.213270540614206e-11	4522326820672833.0
2.2163307062836882e-11	4522326820672833.0
2.219395103073475e-11	4522326820672833.0
2.2224637368337006e-11	4522326820672833.0
2.2255366134225877e-11	4522326820672833.0
2.228613738706459e-11	4522326820672833.0
2.2316951185597472e-11	4522326820672833.0
2.2347807588650084e-11	4522326820672833.0
2.2378706655129414e-11	4522326820672833.0
2.2409648444023613e-11	4522326820672833.0
2.244063301440267e-11	4522326820672833.0
2.247166042541816e-11	4522326820672833.0
2.2502730736303444e-11	4522326820672833.0
2.2533844006373773e-11	4522326820672833.0
2.2565000295026414e-11	4522326820672833.0
2.2596199661740766e-11	4522326820672833.0
2.262744216607845e-11	4522326820672833.0
2.2658727867683464e-11	4522326820672833.0
2.2690056826282254e-11	4522326820672833.0
2.2721429101683847e-11	4522326820672833.0
2.275284475377997e-11	4522326820672833.0
2.2784303842545163e-11	4522326820672833.0
2.2815806428036884e-11	4522326820672833.0
2.2847352570395623e-11	4522326820672833.0
2.2878942329845035e-11	4522326820672833.0
2.2910575766692036e-11	4522326820672833.0
2.2942252941326928e-11	4522326820672833.0
2.2973973914223505e-11	4522326820672833.0
2.3005738745939184e-11	4522326820672833.0
2.3037547497115106e-11	4522326820672833.0
2.3069400228476255e-11	4522326820672833.0
2.310129700083158e-11	4522326820672833.0
2.3133237875074108e-11	4522326820672833.0
2.3165222912181056e-11	4522326820672833.0
2.319725217321395e-11	4522326820672833.0
2.322932571931875e-11	4522326820672833.0
2.3261443611725953e-11	4522326820672833.0
2.329360591175071e-11	4522326820672833.0
2.332581268079296e-11	4522326820672833.0
2.3358063980337533e-11	4522326820672833.0
2.339035987195427e-11	4522326820672833.0
2.3422700417298136e-11	4522326820672833.0
2.345508567810945e-11	4522326820672833.0
2.3487515716213598e-11	4522326820672833.0
2.3519990593521742e-11	4522326820672833.0
2.3552510372030546e-11	4522326820672833.0
2.358507511382239e-11	4522326820672833.0
2.3617684881065506e-11	4522326820672833.0
2.3650339736014067e-11	4522326820672833.0
2.3683039741008328e-11	4522326820672833.0
2.3715784958474735e-11	4522326820672833.0
2.3748575450926057e-11	4522326820672833.0
2.3781411280961483e-11	4522326820672833.0
2.381429251126676e-11	4522326820672833.0
2.3847219204614315e-11	4522326820672833.0
2.3880191423863356e-11	4522326820672833.0
2.3913209231960003e-11	4522326820672833.0
2.3946272691937415e-11	4522326820672833.0
2.3979381866915896e-11	4522326820672833.0
2.4012536820103035e-11	4522326820672833.0
2.4045737614793798e-11	4522326820672833.0
2.407898431437068e-11	4522326820672833.0
2.4112276982303803e-11	4522326820672833.0
2.4145615682151046e-11	4522326820672833.0
2.417900047755817e-11	4522326820672833.0
2.4212431432258933e-11	4522326820672833.0
2.424590861007522e-11	4522326820672833.0
2.427943207491714e-11	4522326820672833.0
2.4313001890783197e-11	4522326820672833.0
2.434661812176035e-11	4522326820672833.0
2.4380280832024195e-11	4522326820672833.0
2.4413990085839042e-11	4522326820672833.0
2.4447745947558065e-11	4522326820672833.0
2.448154848162341e-11	4522326820672833.0
2.4515397752566422e-11	4522326820672833.0
2.454929382500738e-11	4522326820672833.0
2.45832367636562e-11	4522326820672833.0
2.4617226633312175e-11	4522326820672833.0
2.465126349886419e-11	4522326820672833.0
2.4685347425290844e-11	4522326820672833.0
2.4719478477660584e-11	4522326820672833.0
2.4753656721131824e-11	4522326820672833.0
2.4787882220953065e-11	4522326820672833.0
2.4822155042463024e-11	4522326820672833.0
2.485647525109076e-11	4522326820672833.0
2.4890842912355797e-11	4522326820672833.0
2.4925258091868247e-11	4522326820672833.0
2.4959720855328942e-11	4522326820672833.0
2.499423126852955e-11	4522326820672833.0
2.5028789397352707e-11	4522326820672833.0
2.506339530777214e-11	4522326820672833.0
2.5098049065852802e-11	4522326820672833.0
2.513275073775098e-11	4522326820672833.0
2.5167500389714436e-11	4522326820672833.0
2.5202298088082527e-11	4522326820672833.0
2.5237143899286338e-11	4522326820672833.0
2.52720378898488e-11	4522326820672833.0
2.5306980126384828e-11	4522326820672833.0
