#Parameters = {C_1=26.243897880769; C_2=601.08408413811; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=601.65672802697; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-901.08408413811; half_gap_x=3.7561021192308; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.5024408476923; offset_x=1; offset_y=5; sigma_z=5; teta=2.5; thcoll=26.243897880769; translate_z=-751.08408413811; wakelength=20000}
#"Frequency / GHz"	"Z [Re / Ohm]"	"Z [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-0.20871929378672	-1.7368069560311e-13
0.0020478289222872	-0.18377999086676	0.095480803601437
0.0040956578445743	-0.11934432712123	0.16174376353534
0.0061434867668615	-0.041392398387087	0.18303991972628
0.0081913156891487	0.021203199501738	0.16356130415180
0.010239144611436	0.050125955132387	0.12379686433972
0.012286973533723	0.044842720119530	0.089169271088898
0.014334802456010	0.020314001015998	0.077357742336415
0.016382631378297	-0.0027984366610263	0.091007275629482
0.018430460300585	-0.0095250671689274	0.11910671999957
0.020478289222872	0.0026658512365384	0.14531789581509
0.022526118145159	0.024853387113740	0.15788910087050
0.024573947067446	0.043835106129472	0.15547300195465
0.026621775989733	0.050619970512686	0.14611342652517
0.028669604912020	0.045179266003624	0.14089526336887
0.030717433834308	0.035158625570272	0.14668576744361
0.032765262756595	0.030090356011026	0.16242082630813
0.034813091678882	0.035169474367682	0.18075724348252
0.036860920601169	0.048472697363785	0.19344949954894
0.038908749523456	0.062968247087276	0.19669486043370
0.040956578445743	0.071550317654635	0.19309653009862
0.043004407368031	0.071611560057105	0.18934406804466
0.045052236290318	0.066289091166397	0.19149879431819
0.047100065212605	0.061893639516203	0.20112138644111
0.049147894134892	0.063512897849935	0.21465718064811
0.051195723057179	0.071784540169596	0.22619913116247
0.053243551979466	0.082836403701001	0.23155998117680
0.055291380901754	0.091183521937569	0.23089943899749
0.057339209824041	0.093465535976453	0.22829983105893
0.059387038746328	0.090514571453226	0.22879131403853
0.061434867668615	0.086513130309458	0.23496075101680
0.063482696590902	0.085995169341529	0.24540557820114
0.065530525513189	0.090811985200839	0.25593101272339
0.067578354435477	0.099071543530812	0.26252314700801
0.069626183357764	0.10663134504816	0.26401776488954
0.071674012280051	0.10999994926673	0.26271188148434
0.073721841202338	0.10863564208769	0.26263196598097
0.075769670124625	0.10514603695974	0.26674534363340
0.077817499046912	0.10337175992183	0.27503266688933
0.079865327969200	0.10574769999280	0.28466194565181
0.081913156891487	0.11174366545857	0.29203743195279
0.083960985813774	0.11837272854817	0.29525618537569
0.086008814736061	0.12232339565574	0.29530616608186
0.088056643658348	0.12220649394174	0.29526372448614
0.090104472580635	0.11940297828678	0.29812446821000
0.092152301502923	0.11700807887264	0.30478854766645
0.094200130425210	0.11766838695655	0.31354822593883
0.096247959347497	0.12181682258238	0.32135583007538
0.098295788269784	0.12747701849333	0.32594059917129
0.10034361719207	0.13170212992454	0.32731142699233
0.10239144611436	0.13260939105882	0.32765750028963
